ave,std,max,min,av_change_abs,av_change_rate,abs_max,abs_min,std_first_50000,std_last_50000,std_first_10000,std_last_10000,avg_first_50000,avg_last_50000,avg_first_10000,avg_last_10000,min_first_50000,min_last_50000,min_first_10000,min_last_10000,max_first_50000,max_last_50000,max_first_10000,max_last_10000
4.65718,2.981872082143476,33.0,-24.0,-1.3333422222814819e-05,74944.76758110833,33.0,0.0,2.9080785683333934,3.0633661792870925,2.7387870599957203,2.956968297090789,4.54898,4.60746,4.6888,4.6707,-18.0,-24.0,-6.0,-8.0,24.0,33.0,16.0,21.0
4.705633333333333,3.267818069021319,59.0,-47.0,1.3333422222814819e-05,75002.19787969683,59.0,0.0,3.450209545810225,3.11782509522263,3.3042134903786105,3.338774084900025,4.8153,4.59234,4.6139,4.8069,-35.0,-29.0,-35.0,-19.0,53.0,35.0,39.0,35.0
4.63114,4.460391869974356,212.0,-154.0,0.000293335288901926,74957.00770633522,212.0,0.0,3.81025006376222,5.41900654747713,3.021307001944688,10.111404052355933,4.60254,4.55872,4.752,4.6947,-34.0,-154.0,-7.0,-154.0,50.0,212.0,19.0,212.0
4.427486666666667,4.066652409106155,90.0,-73.0,-0.00024000160001066674,74953.94690729881,90.0,0.0,4.896450623012551,3.3329032988672203,7.360211572366652,2.958102971500485,4.69342,4.23498,4.4831,4.4291,-73.0,-37.0,-73.0,-11.0,90.0,36.0,90.0,23.0
4.438846666666667,6.443943430577962,148.0,-148.0,-1.3333422222814819e-05,74927.04946572764,148.0,0.0,6.409123707216143,3.9038735174183095,2.8405133338887887,4.8655106360997715,4.44584,4.3466,4.378,4.3025,-111.0,-43.0,-9.0,-43.0,101.0,57.0,15.0,57.0
4.408406666666667,4.479660403195264,97.0,-110.0,6.6667111114074095e-06,75019.51341968321,110.0,0.0,4.588508651664504,4.5279479816358315,2.7138147302275444,2.7975169686706103,4.51756,4.37766,4.4969,4.3891,-65.0,-110.0,-5.0,-9.0,56.0,97.0,14.0,16.0
4.461593333333333,3.6851600952951227,88.0,-68.0,-2.000013333422223e-05,74927.70631978766,88.0,0.0,3.9999816879080834,3.506004355445098,6.41839095023044,2.8039649766001,4.47342,4.37314,4.4569,4.2179,-68.0,-48.0,-68.0,-9.0,88.0,55.0,88.0,15.0
4.4847866666666665,4.410932844023913,97.0,-96.0,2.6666844445629638e-05,74872.32407787352,97.0,0.0,5.335623711432431,3.3468049001398334,4.730183843150285,3.118983935514898,4.5219,4.52402,4.5759,4.7911,-96.0,-21.0,-30.0,-13.0,97.0,36.0,44.0,23.0
4.632106666666667,3.985487150728531,66.0,-71.0,-6.6667111114074095e-06,74961.83034782278,71.0,0.0,4.410121500321732,3.698112893030715,3.2684779577044725,5.232096473690064,4.51218,4.73048,4.5072,4.6907,-71.0,-37.0,-18.0,-37.0,66.0,49.0,27.0,49.0
4.552193333333333,5.789629451811997,151.0,-109.0,-4.000026666844446e-05,75007.68664315894,151.0,0.0,6.368245789100794,5.1130951718504125,7.125666126756151,2.8451149361669033,4.50236,4.55194,4.7385,4.311,-109.0,-100.0,-79.0,-12.0,151.0,109.0,151.0,27.0
4.512213333333333,5.107142465980582,152.0,-144.0,4.666697777985187e-05,74950.01718947192,152.0,0.0,3.5936116776301805,3.2926431954282567,4.1007530235311656,2.9469954852357683,4.57152,4.46126,4.6408,4.4681,-30.0,-31.0,-15.0,-7.0,38.0,39.0,29.0,17.0
4.508333333333334,4.016366171332268,85.0,-84.0,2.000013333422223e-05,75010.7034711852,85.0,0.0,4.006018903150608,3.512760340871549,2.9364049295013794,2.870264127218957,4.40074,4.53626,4.3353,4.4628,-65.0,-39.0,-10.0,-8.0,78.0,53.0,19.0,16.0
4.540813333333333,4.731480487665098,101.0,-92.0,-1.3333422222814819e-05,75021.29109539615,101.0,0.0,4.366786427752106,4.6088985061509,4.780839051882002,3.9513675809775024,4.30288,4.6884,4.3286,4.8132,-65.0,-54.0,-52.0,-30.0,81.0,48.0,81.0,41.0
4.4537933333333335,4.361991702264256,137.0,-99.0,2.6666844445629638e-05,75098.12989554148,137.0,0.0,3.110747742842547,3.6991472193466426,2.7948333027212913,3.435566560263387,4.48702,4.34864,4.4541,4.4671,-23.0,-41.0,-6.0,-16.0,35.0,45.0,18.0,24.0
4.564226666666666,5.347863897727972,113.0,-112.0,-2.000013333422223e-05,74938.90824624292,113.0,0.0,5.628973427686438,3.443276597428676,4.218603176408039,3.0288657679071878,4.45248,4.71644,4.4418,4.9096,-72.0,-41.0,-24.0,-17.0,97.0,39.0,31.0,23.0
4.47914,4.596605072630597,108.0,-84.0,0.0,75072.12247260321,108.0,0.0,4.879117290617229,5.312384527648577,2.914810029830418,3.2061141199277357,4.49262,4.49048,4.7443,4.3885,-83.0,-84.0,-6.0,-11.0,108.0,99.0,17.0,20.0
4.717546666666666,4.176436293598753,101.0,-88.0,-1.3333422222814819e-05,75046.00555382263,101.0,0.0,3.937136562731854,4.79533715682224,4.638386313148141,7.600617445971084,4.69808,4.75718,4.5421,4.9962,-45.0,-88.0,-45.0,-88.0,65.0,101.0,65.0,101.0
4.750866666666667,5.017360453022641,109.0,-95.0,4.000026666844446e-05,74887.66084613925,109.0,0.0,5.235865897404173,4.951581872492871,8.253592633514208,3.0521151747599564,4.64138,4.8236,4.8808,4.8464,-68.0,-82.0,-68.0,-9.0,96.0,74.0,96.0,19.0
4.66268,4.789324435756397,158.0,-144.0,2.000013333422223e-05,75143.24210374465,158.0,0.0,3.767443428905071,6.1070990146222455,3.302326301260976,2.8707605246693775,4.6251,4.63016,4.579,4.9549,-32.0,-144.0,-10.0,-7.0,54.0,158.0,22.0,18.0
4.80666,6.209948978137153,156.0,-148.0,1.3333422222814819e-05,75016.29499878464,156.0,0.0,4.165833254656264,4.12702372932359,3.0413206983151246,5.950252390445299,4.62788,4.92876,4.7029,5.1407,-51.0,-48.0,-9.0,-48.0,61.0,70.0,18.0,70.0
4.968733333333334,5.076922531963193,127.0,-132.0,2.000013333422223e-05,74911.86214935471,132.0,0.0,7.267927070520177,3.864883118750165,2.840296320808799,2.8491135744297735,5.02676,4.89028,5.1209,4.7428,-132.0,-71.0,-8.0,-9.0,127.0,75.0,16.0,17.0
4.51772,4.583881106835124,114.0,-86.0,-7.33338222254815e-05,75082.85238058963,114.0,0.0,3.468387668989728,4.888092444911409,3.72752588052719,2.7032038472893603,4.67924,4.5315,4.7509,4.3336,-44.0,-67.0,-44.0,-6.0,38.0,81.0,34.0,14.0
4.59488,5.917335925251048,159.0,-141.0,9.333395555970373e-05,75072.59799021693,159.0,0.0,4.766170096796798,6.2270911935188495,7.71740543900604,4.077463309460921,4.45078,4.76026,4.4927,4.9036,-96.0,-88.0,-96.0,-23.0,94.0,99.0,94.0,33.0
4.70294,4.447642299361165,98.0,-91.0,0.0,75146.17460245032,98.0,0.0,3.8382439682750755,5.719706453446715,2.861068324944373,6.013969923436599,4.8482,4.58808,4.7202,4.7024,-33.0,-91.0,-8.0,-52.0,50.0,98.0,17.0,58.0
4.826873333333333,5.266883375452908,150.0,-85.0,-1.3333422222814819e-05,75009.9899478807,150.0,0.0,3.719851286005934,4.924953594705234,5.2283409519655475,3.905759337184,4.8879,4.8453,4.7783,4.962,-39.0,-84.0,-39.0,-22.0,48.0,85.0,48.0,31.0
4.7507866666666665,4.908721426993207,128.0,-80.0,3.333355555703705e-05,75074.99617477178,128.0,0.0,4.776109142764642,5.545303466393881,2.970822429900515,6.883449902483492,4.59242,4.85784,4.6903,5.0912,-80.0,-65.0,-9.0,-65.0,128.0,70.0,19.0,70.0
4.90728,3.8341052413307595,59.0,-49.0,-5.3333688891259276e-05,75058.84518889076,59.0,0.0,3.6167810448519,4.133509877815705,3.8942443631595594,2.793443495043349,5.06144,4.7397,5.0078,4.7812,-36.0,-49.0,-36.0,-6.0,43.0,59.0,39.0,16.0
4.840033333333333,4.905916563927909,123.0,-107.0,-3.333355555703705e-05,74997.22491386326,123.0,0.0,4.883197926564108,4.226637995191923,3.3943815916894198,2.869190485136879,4.7349,4.94024,4.7231,5.0186,-62.0,-48.0,-25.0,-5.0,64.0,58.0,40.0,16.0
4.928946666666667,5.912934248224161,125.0,-129.0,0.0,75063.49985606933,129.0,0.0,7.06173113957194,6.413580389641966,4.360139950735526,4.257028483578656,4.74818,5.00816,4.6469,4.8457,-124.0,-129.0,-26.0,-19.0,111.0,125.0,46.0,31.0
4.949986666666667,4.010458660364034,71.0,-65.0,3.333355555703705e-05,74899.92564100615,71.0,0.0,4.565834088269087,3.362898131076825,5.5008271877963955,2.8824339090428426,4.97472,4.7704,4.9995,4.6574,-65.0,-42.0,-44.0,-7.0,71.0,47.0,50.0,16.0
4.910726666666666,6.194641523549921,157.0,-119.0,-6.6667111114074095e-06,74975.63608474447,157.0,0.0,6.53555608134457,5.309483245326234,10.355356039750637,5.6235324761221035,4.91774,4.86974,4.7623,4.7443,-107.0,-106.0,-107.0,-79.0,130.0,104.0,130.0,74.0
4.7765933333333335,4.1779791121173515,62.0,-52.0,6.0000400002666686e-05,74971.52547637354,62.0,0.0,4.121615429658619,4.623747038755472,3.130476641024494,3.5512917987684425,4.8975,4.52904,4.854,4.5716,-52.0,-43.0,-8.0,-21.0,51.0,43.0,19.0,23.0
4.711413333333334,3.8781401559453155,75.0,-65.0,-3.333355555703705e-05,74941.80737477267,75.0,0.0,4.252523788951685,3.625475480595614,7.171552188334126,3.907730787810235,4.62838,4.81586,4.5839,4.9003,-65.0,-25.0,-65.0,-24.0,75.0,35.0,75.0,35.0
4.90494,5.338161693229858,189.0,-129.0,0.0,74907.49888621106,189.0,0.0,7.346219420518285,3.2530041448482665,3.151450381967008,2.9332074185096424,5.01484,4.93156,4.9743,4.8132,-129.0,-21.0,-9.0,-8.0,189.0,37.0,19.0,21.0
4.81216,4.008490505714089,56.0,-53.0,6.6667111114074095e-06,74983.89368460247,56.0,0.0,3.5152531320518015,4.231204308893628,2.7821551646160927,3.7011998473468033,5.01776,4.76342,4.9292,4.6937,-22.0,-53.0,-6.0,-23.0,36.0,56.0,17.0,34.0
4.58722,6.46426840446259,114.0,-103.0,-4.000026666844446e-05,75160.67698360358,114.0,0.0,3.90207288250745,8.710792728471962,4.019718536166431,14.252093807928714,4.63486,4.48696,4.7233,4.6297,-54.0,-103.0,-25.0,-103.0,53.0,114.0,40.0,114.0
4.89178,4.512959313458668,99.0,-81.0,1.3333422222814819e-05,74982.77317026853,99.0,0.0,3.7383573350336636,5.473500336859403,3.867908664898901,3.4240438066707033,4.79934,4.98932,4.5984,5.0049,-36.0,-81.0,-21.0,-14.0,40.0,99.0,40.0,27.0
5.134726666666666,5.630296800224853,131.0,-101.0,-2.6666844445629638e-05,74937.40105352642,131.0,0.0,6.943050667710844,4.7271399109398065,3.8403510204146705,4.46390115369953,5.05484,5.14432,5.0102,4.9907,-101.0,-69.0,-16.0,-40.0,131.0,83.0,28.0,43.0
5.024633333333333,5.285147730406617,84.0,-99.0,6.6667111114074095e-06,75043.5131979041,99.0,0.0,5.500750633722637,5.048568302360581,2.872377675376273,3.1211968922193933,5.08284,4.96342,5.1093,4.9886,-66.0,-74.0,-8.0,-12.0,72.0,84.0,18.0,17.0
5.006986666666666,5.137763896205776,102.0,-90.0,4.000026666844446e-05,75120.8333864143,102.0,0.0,4.656030274429066,5.627543270415608,3.2651083887062615,7.160884358094327,5.11594,5.07414,5.0311,5.0961,-47.0,-83.0,-19.0,-52.0,65.0,90.0,29.0,54.0
5.2426466666666665,4.074436884833153,67.0,-49.0,0.0,75079.602969815,67.0,0.0,4.203812501242176,4.113762025397191,3.141617594488546,3.6633620842062555,5.16888,5.28228,5.0833,5.3768,-45.0,-29.0,-9.0,-12.0,67.0,40.0,19.0,25.0
5.063833333333333,7.20471132701065,137.0,-134.0,0.0,74945.9183261205,137.0,0.0,7.473278746146165,4.732563104238547,6.360129274629565,3.622371908018281,5.08732,5.08238,5.1669,4.9224,-127.0,-68.0,-63.0,-19.0,132.0,83.0,78.0,25.0
4.941786666666666,4.705308832353326,74.0,-77.0,-1.3333422222814819e-05,75007.81054094278,77.0,0.0,4.243582139466609,5.647117626506464,4.915320326285968,5.419960626240748,5.04484,4.90682,5.1647,4.9459,-37.0,-77.0,-35.0,-30.0,42.0,74.0,40.0,41.0
4.80694,5.834233554609665,136.0,-96.0,1.3333422222814819e-05,75075.94014622849,136.0,0.0,4.2576402842419645,6.381359753250086,3.9637138090432313,7.176141132948821,4.7911,4.75614,4.7778,4.8438,-47.0,-96.0,-31.0,-96.0,69.0,136.0,41.0,136.0
4.8113866666666665,4.790863354047531,108.0,-76.0,0.0,74895.31456043955,108.0,0.0,5.2323432578148,4.4819893752663,5.7379612886459945,6.805989914038956,4.90018,4.8182,4.7245,4.7377,-76.0,-64.0,-40.0,-64.0,72.0,108.0,64.0,108.0
4.996946666666667,7.715994039039227,199.0,-144.0,-2.000013333422223e-05,74880.51871520019,199.0,0.0,9.673559060118462,3.915470838149609,4.008670950577011,2.9622778380833896,4.82152,5.10034,4.5189,5.0749,-144.0,-32.0,-31.0,-9.0,199.0,56.0,33.0,24.0
4.836993333333333,6.645748176587962,181.0,-157.0,-6.6667111114074095e-06,74985.5836678232,181.0,0.0,8.252892292402706,6.71874951115161,3.7771734286368157,10.368187131316642,4.9391,4.62492,4.8717,4.4669,-157.0,-118.0,-22.0,-118.0,181.0,122.0,36.0,122.0
4.706253333333334,5.16456963962041,100.0,-83.0,2.6666844445629638e-05,74867.99921071006,100.0,0.0,6.360124151964331,3.601571077127314,6.961920561885204,4.448883625135636,4.64346,4.84042,4.7703,4.9357,-83.0,-44.0,-49.0,-44.0,100.0,52.0,58.0,52.0
4.83466,4.764411403073137,127.0,-109.0,3.333355555703705e-05,74862.11485414564,127.0,0.0,5.194059306515473,3.5864659728484805,2.8065050080126346,3.9286352592217058,4.90198,4.63484,4.9342,4.555,-109.0,-33.0,-6.0,-23.0,87.0,38.0,17.0,33.0
4.78778,6.10449419184478,171.0,-216.0,-4.000026666844446e-05,75005.46851207392,216.0,0.0,3.9786247254044955,5.552824543383305,3.3549671220445663,3.2543078511413146,4.57788,4.93352,4.6581,4.7179,-45.0,-58.0,-13.0,-12.0,59.0,76.0,24.0,22.0
4.8447,4.943264297000516,104.0,-69.0,0.0,74989.90054380022,104.0,0.0,5.012360997015279,4.916707926082248,8.098171089820221,6.0677723086813335,4.88434,4.91764,4.815,5.0839,-69.0,-55.0,-69.0,-55.0,104.0,63.0,104.0,63.0
4.8593866666666665,7.02250011680234,182.0,-158.0,-4.000026666844446e-05,75104.27214092674,182.0,0.0,5.176416331787852,8.610451228594238,3.5019790390577725,4.13870982312121,4.8914,4.7158,5.1909,4.541,-77.0,-158.0,-20.0,-22.0,83.0,182.0,30.0,33.0
4.80112,4.724697529535621,80.0,-59.0,4.000026666844446e-05,75060.37029315665,80.0,0.0,4.68480887960224,4.874942159082505,4.084197339747432,3.3112358886071527,4.77204,4.81884,4.7203,4.7883,-59.0,-56.0,-34.0,-13.0,80.0,80.0,43.0,23.0
4.809853333333334,4.686254109466205,84.0,-77.0,-2.000013333422223e-05,74988.11517747951,84.0,0.0,5.923903051164831,4.37718264526396,7.993145883192675,4.576210829933429,4.79102,4.8453,4.7417,4.9462,-77.0,-48.0,-76.0,-34.0,84.0,48.0,84.0,42.0
4.92254,4.5634599390228745,98.0,-102.0,1.3333422222814819e-05,75030.98714518115,102.0,0.0,3.5118695168812866,3.5075503127396477,3.782412304337009,3.8386051828756758,4.87658,4.90994,4.6654,4.8145,-24.0,-24.0,-18.0,-24.0,35.0,32.0,32.0,32.0
4.58222,5.532594316557108,159.0,-123.0,-6.6667111114074095e-06,74848.52348219299,159.0,0.0,7.474469957903369,3.6409841767851723,4.516793304989725,3.1234814534426163,4.60478,4.46662,4.8768,4.7981,-123.0,-18.0,-22.0,-13.0,159.0,29.0,43.0,23.0
4.948053333333333,5.05149696068623,99.0,-79.0,0.0,75080.42543200887,99.0,0.0,5.8738708528873875,5.087513361594248,3.9080547987457903,4.60653913909347,5.01006,4.92366,4.8113,4.7154,-79.0,-69.0,-19.0,-33.0,99.0,86.0,28.0,45.0
4.912773333333333,5.485216936635738,147.0,-99.0,1.3333422222814819e-05,74879.24211860419,147.0,0.0,6.4995151079445925,3.8345393154328202,9.47578936870169,4.426329332528252,4.74204,5.01372,4.6828,5.1192,-90.0,-47.0,-90.0,-47.0,94.0,56.0,94.0,56.0
4.99836,4.705634634180601,106.0,-73.0,0.0,75007.91304149947,106.0,0.0,5.0087136436813795,4.599444974515947,5.042771761640616,4.039010669706134,5.16434,4.98792,5.2036,5.0591,-69.0,-73.0,-53.0,-32.0,106.0,84.0,54.0,46.0
4.900266666666667,5.618800577426546,121.0,-124.0,2.6666844445629638e-05,75160.00788106344,124.0,0.0,3.4144069257193115,6.855118343982108,3.437734543271193,3.9390708295231245,4.95116,5.0193,4.9739,5.161,-19.0,-124.0,-11.0,-27.0,32.0,121.0,24.0,36.0
4.721273333333333,5.225062498377944,120.0,-77.0,-4.666697777985187e-05,74881.46957252406,120.0,0.0,5.829694291778943,4.678247428257723,3.384493575115781,3.6785222250246092,4.74262,4.659,4.9982,4.7368,-77.0,-41.0,-16.0,-19.0,120.0,70.0,22.0,25.0
4.867486666666666,6.211175429537382,122.0,-86.0,-2.6666844445629638e-05,75037.98585534286,122.0,0.0,6.6887354016734735,5.928257524230876,4.264177852763648,6.590871129069359,4.84208,4.75792,4.5582,4.6924,-86.0,-60.0,-17.0,-56.0,122.0,73.0,28.0,57.0
4.856433333333333,5.630054642620166,103.0,-107.0,2.000013333422223e-05,75069.04590196183,107.0,0.0,5.096174998525855,6.926503490910836,3.7771614725875833,3.7379443535183885,4.87438,4.67852,4.7511,4.6399,-61.0,-107.0,-19.0,-12.0,89.0,103.0,34.0,25.0
4.899846666666667,5.140687630057113,88.0,-83.0,-2.6666844445629638e-05,75118.78948407575,88.0,0.0,3.618400932124576,3.5071952097937173,3.859489851003627,3.944409796154553,4.85712,4.98098,4.6447,4.9944,-23.0,-17.0,-23.0,-14.0,44.0,28.0,44.0,25.0
5.173193333333334,9.725665567762217,259.0,-229.0,4.000026666844446e-05,75128.11859772952,259.0,0.0,5.3094915004734675,15.333448743854072,4.245726546776182,7.832196294143808,5.24992,5.05486,4.9897,5.3739,-79.0,-229.0,-22.0,-87.0,121.0,259.0,34.0,105.0
5.079486666666667,5.312878240949584,88.0,-83.0,-6.6667111114074095e-06,75028.14268965152,88.0,0.0,5.312487561811322,4.560595849491599,3.69830165886992,3.6213852032060885,5.10916,5.12824,5.0978,4.9411,-83.0,-35.0,-13.0,-14.0,86.0,44.0,26.0,24.0
5.095133333333333,5.152287807264739,78.0,-58.0,6.6667111114074095e-06,75092.58913700737,78.0,0.0,4.84706706270916,4.924156215881053,5.078786704519102,5.345118412158893,5.18336,5.04296,5.1919,5.1446,-58.0,-51.0,-58.0,-48.0,66.0,68.0,58.0,55.0
5.024226666666666,7.117003096010442,218.0,-189.0,-4.000026666844446e-05,75000.52618446323,218.0,0.0,6.106876915609156,10.048174775470416,7.935035096960819,4.411751669121914,4.88876,5.09604,4.9099,4.9311,-91.0,-189.0,-91.0,-26.0,96.0,218.0,96.0,39.0
4.961766666666667,4.985952086835795,131.0,-113.0,3.333355555703705e-05,74964.9126019808,131.0,0.0,5.88581953851798,3.6030899423134026,4.340014238455906,3.6307594233162845,5.0406,4.89026,4.9629,4.6949,-113.0,-29.0,-23.0,-12.0,131.0,40.0,28.0,28.0
4.907873333333334,4.094288624896339,64.0,-52.0,-3.333355555703705e-05,75004.96304260282,64.0,0.0,4.0432604158030685,4.2730432581943285,3.2859160062302264,3.5820984227125865,4.8539,4.92556,4.866,4.8967,-31.0,-52.0,-14.0,-26.0,42.0,64.0,29.0,36.0
4.746213333333333,5.211446919473409,94.0,-82.0,-4.666697777985187e-05,75038.14459645565,94.0,0.0,5.1925103045059045,5.111286547866398,5.458118005320149,4.778173909560011,4.74124,4.73484,4.6528,4.7847,-60.0,-82.0,-60.0,-34.0,74.0,94.0,67.0,37.0
4.90284,6.354705338125442,127.0,-145.0,-0.00017333448889659265,75064.86839777752,145.0,0.0,5.277005016635856,7.238666172714417,4.1285619772506745,4.612840945664613,4.92888,4.9302,5.024,4.9471,-58.0,-145.0,-26.0,-28.0,94.0,123.0,44.0,35.0
5.0853,4.654928274778606,74.0,-55.0,0.00018666791111940747,74957.5095238818,74.0,0.0,3.6412998962458447,4.19225399974763,3.81585779478219,3.0411392865174722,4.97216,5.08004,5.0577,4.9428,-32.0,-55.0,-28.0,-9.0,44.0,74.0,30.0,22.0
4.98076,6.04364485685032,108.0,-93.0,0.00011333408889392596,74943.31965845519,108.0,0.0,5.168364127071544,6.743040624999971,5.566433126338625,10.424159545977796,5.0715,4.97464,5.1585,5.2924,-52.0,-93.0,-40.0,-93.0,62.0,108.0,52.0,108.0
4.859173333333334,4.876386078161664,69.0,-59.0,-0.00011333408889392596,75095.56425681512,69.0,0.0,4.417851314836207,5.110597065353519,5.2359998433919,7.190487237315703,4.9824,4.91434,5.1758,5.0927,-59.0,-56.0,-59.0,-56.0,68.0,69.0,68.0,69.0
4.80174,5.783886205577239,132.0,-156.0,4.000026666844446e-05,74893.28028444202,156.0,0.0,6.944591446586329,3.754539220730022,12.330143865746255,3.650915708421656,4.8342,4.7782,4.8765,4.6357,-156.0,-36.0,-156.0,-24.0,132.0,39.0,132.0,38.0
4.7723933333333335,7.743510091594265,201.0,-158.0,-1.3333422222814819e-05,75063.95650273224,201.0,0.0,9.131304082112258,6.6381416700459175,3.8990552907082505,4.477546469887275,4.9024,4.70178,4.8972,4.8569,-158.0,-95.0,-33.0,-34.0,201.0,102.0,32.0,52.0
4.73332,7.514118385474994,158.0,-166.0,6.6667111114074095e-06,75097.40630199981,166.0,0.0,5.750646320684311,9.718486132644323,5.850498700110958,3.6306066696903425,4.73788,4.80336,4.5864,4.7711,-98.0,-166.0,-73.0,-19.0,84.0,158.0,58.0,33.0
4.637906666666667,8.40174555779664,245.0,-168.0,-5.3333688891259276e-05,75024.55385448718,245.0,0.0,5.630847177325983,5.964211601846467,4.255636026494748,3.332593218501172,4.65284,4.65678,4.8149,4.8338,-68.0,-60.0,-21.0,-11.0,86.0,81.0,34.0,27.0
4.508493333333333,6.411789755075325,149.0,-125.0,1.3333422222814819e-05,75029.71978802861,149.0,0.0,5.194650155073006,4.817110604459898,4.759901376079131,4.2964982939598615,4.58608,4.52838,4.5417,4.5671,-60.0,-63.0,-30.0,-35.0,78.0,81.0,42.0,44.0
4.730006666666666,6.598871893484691,159.0,-141.0,4.000026666844446e-05,74849.96895363077,159.0,0.0,8.974272336206429,4.543155210159565,15.879736743409822,4.594090425753502,4.79434,4.56558,4.5936,4.6354,-141.0,-55.0,-141.0,-41.0,159.0,49.0,159.0,42.0
4.774666666666667,6.78924135837151,210.0,-149.0,-6.6667111114074095e-06,74881.0114871158,210.0,0.0,5.485542159495267,6.458006574137255,5.44950087163953,3.730798305992968,4.53142,4.84122,4.4405,4.712,-62.0,-122.0,-44.0,-16.0,85.0,133.0,60.0,23.0
4.733773333333334,6.503848350165891,203.0,-161.0,2.000013333422223e-05,75067.21907642184,203.0,0.0,4.440440328390868,4.737365921226689,3.096738540787711,3.1370332720581717,4.8187,4.69278,4.5679,4.5585,-52.0,-67.0,-10.0,-10.0,59.0,76.0,19.0,20.0
4.6183266666666665,5.503771930832729,102.0,-86.0,2.6666844445629638e-05,75137.81382105828,102.0,0.0,5.12543655600184,6.803458352455757,3.610560054894531,7.2067831270269265,4.55348,4.54092,4.2603,4.8764,-56.0,-86.0,-22.0,-51.0,92.0,102.0,28.0,78.0
4.7537,5.972743337585056,147.0,-140.0,-4.000026666844446e-05,74846.35674476366,147.0,0.0,7.059170929195581,4.233162241162037,2.943474339959498,3.3895037970180826,4.58382,4.9588,4.6859,4.8201,-99.0,-52.0,-8.0,-26.0,121.0,63.0,17.0,34.0
4.770913333333334,5.7450053059872985,97.0,-78.0,-1.3333422222814819e-05,75127.68812816443,97.0,0.0,4.855603939326189,6.757464643814275,5.233092848402367,3.924288010582302,4.74938,4.74874,4.7382,4.6731,-59.0,-78.0,-49.0,-18.0,70.0,97.0,62.0,35.0
4.82446,6.104488434073189,103.0,-121.0,-6.6667111114074095e-06,74949.86073240629,121.0,0.0,5.240043602719352,5.2075644420016545,6.229623904378176,5.759975894914838,4.76196,5.01768,4.9301,5.1363,-61.0,-69.0,-61.0,-35.0,72.0,87.0,72.0,52.0
4.60192,5.087732859234389,79.0,-75.0,5.3333688891259276e-05,75038.42404526382,79.0,0.0,4.577650895208153,5.707537052564793,3.251990006134705,3.825677790928034,4.89104,4.50456,5.019,4.3712,-38.0,-75.0,-11.0,-12.0,62.0,79.0,28.0,30.0
4.6216333333333335,5.739698482111717,126.0,-113.0,-4.666697777985187e-05,74984.3451300049,126.0,0.0,5.322475846408324,5.7375053744288556,4.059782258939511,6.690840245440031,4.60262,4.70028,4.6599,4.7041,-49.0,-61.0,-21.0,-53.0,67.0,79.0,34.0,62.0
4.650286666666666,6.0525873738280085,125.0,-160.0,-4.000026666844446e-05,75008.82729691327,160.0,0.0,5.643030217888258,6.8956990838057886,3.9666090190488905,9.393259902185184,4.5386,4.70884,4.6517,4.5779,-92.0,-160.0,-23.0,-98.0,102.0,125.0,37.0,108.0
4.740006666666667,5.8363136310479025,209.0,-116.0,-1.3333422222814819e-05,75088.80191199957,209.0,0.0,5.314182863808885,5.973224666928241,4.070866595701706,6.879293754448926,4.6743,4.92472,4.5254,4.9088,-100.0,-74.0,-17.0,-74.0,79.0,79.0,30.0,79.0
4.714846666666666,6.280849271912906,137.0,-152.0,1.3333422222814819e-05,74906.13138316372,152.0,0.0,4.695072310412269,5.9484448976518225,4.235506665087425,10.543109264348919,4.644,4.65114,4.9323,4.5552,-56.0,-97.0,-23.0,-97.0,63.0,137.0,34.0,137.0
5.0061333333333335,5.50725482573265,113.0,-93.0,1.3333422222814819e-05,74945.94020396721,113.0,0.0,5.951350097280448,4.427211734308627,3.7093386526441607,3.706306181361707,4.90014,5.11686,4.4974,5.2107,-93.0,-42.0,-24.0,-23.0,113.0,49.0,32.0,32.0
5.140053333333333,7.441434341833717,260.0,-218.0,-1.3333422222814819e-05,75013.6601060606,260.0,0.0,5.540511273122725,5.62813835505134,6.958577368974208,9.483250927820059,5.19482,5.20258,5.399,5.2428,-88.0,-57.0,-42.0,-57.0,110.0,79.0,78.0,79.0
4.845033333333333,5.0069956393252655,88.0,-81.0,0.00010666737778251855,74978.38665555892,88.0,0.0,5.54812883595902,4.781741890775788,3.7247143662299798,3.480681138800278,4.88014,4.7393,4.9983,4.8141,-81.0,-48.0,-23.0,-10.0,88.0,61.0,29.0,21.0
4.88658,12.488843924489835,523.0,-574.0,-4.000026666844446e-05,74956.58830709878,574.0,0.0,20.090836669078765,6.069590203761701,3.9440717995492935,9.396450648516174,4.86442,4.90328,4.7958,5.1289,-574.0,-95.0,-27.0,-95.0,523.0,92.0,33.0,92.0
4.853026666666667,10.076789775152712,245.0,-226.0,6.6667111114074095e-06,75018.19687829095,245.0,0.0,13.003048852080806,9.248723441405305,10.442910274439784,6.682278027738745,4.89248,4.84362,5.065,4.8006,-226.0,-118.0,-92.0,-47.0,245.0,156.0,105.0,52.0
4.8509,6.286904049159119,118.0,-118.0,6.6667111114074095e-06,74955.81233684179,118.0,0.0,8.037164028959468,5.635058096417462,13.27582428288353,7.146040915080182,4.90154,4.7795,4.9719,4.6382,-118.0,-79.0,-118.0,-54.0,108.0,118.0,108.0,59.0
